amount,account_age_days,distance_from_home_km,transaction_velocity_1h,hour,is_international,has_chargeback_history,avg_ticket_30d,is_night_txn,channel_in_store,day_of_week,device_type_mobile,merchant_category_travel,device_type_desktop,channel_online,is_weekend,merchant_category_utilities,device_type_pos_terminal,merchant_category_gaming,merchant_category_groceries,is_fraud
127.03,2070.0,12.55,2.0,3.0,0.0,0.0,101.81,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184.22,206.0,29.25,2.0,5.0,0.0,0.0,320.74,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
308.47,559.0,37.07,0.0,21.0,0.0,0.0,85.26,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
17.25,845.0,29.4,4.0,8.0,0.0,0.0,139.43,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
430.92,1237.0,4.26,1.0,6.0,0.0,0.0,94.13,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
207.81,1736.0,18.56,2.0,12.0,1.0,0.0,164.09,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
406.55,3180.0,2.88,2.0,6.0,0.0,0.0,80.29,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
263.8,2998.0,20.01,3.0,21.0,0.0,0.0,164.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
507.26,854.0,0.26,0.0,4.0,0.0,0.0,347.86,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
276.32,2929.0,22.17,2.0,14.0,0.0,0.0,822.75,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
41.51,375.0,7.27,2.0,2.0,0.0,0.0,273.56,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
319.11,856.0,17.05,1.0,21.0,0.0,0.0,113.2,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
223.71,1004.0,6.59,5.0,6.0,0.0,0.0,127.67,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
120.0,958.0,0.12,0.0,18.0,0.0,0.0,274.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
231.22,2116.0,7.96,2.0,23.0,0.0,0.0,52.17,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
281.15,1230.0,38.99,3.0,13.0,0.0,0.0,41.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240.83,823.0,19.12,2.0,0.0,1.0,0.0,393.57,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
53.14,888.0,2.49,2.0,8.0,0.0,0.0,298.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
541.03,2110.0,9.81,3.0,11.0,0.0,1.0,331.11,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
353.06,1810.0,0.64,1.0,2.0,1.0,0.0,452.83,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
197.69,1969.0,10.13,3.0,8.0,0.0,0.0,433.19,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
158.69,210.0,4.26,2.0,13.0,0.0,0.0,286.94,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
517.45,3158.0,2.16,4.0,18.0,0.0,0.0,194.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
239.12,1144.0,0.13,3.0,4.0,0.0,0.0,488.12,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
56.67,1629.0,8.65,1.0,14.0,0.0,0.0,184.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
519.04,3049.0,65.98,1.0,16.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
139.25,829.0,3.86,5.0,0.0,0.0,0.0,37.9,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
56.05,2927.0,3.39,2.0,10.0,0.0,0.0,143.96,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
242.81,837.0,2.24,1.0,1.0,1.0,0.0,82.61,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
113.81,2263.0,77.86,6.0,19.0,0.0,1.0,452.78,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
182.04,1766.0,14.45,2.0,15.0,0.0,0.0,45.91,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
271.96,2675.0,33.94,4.0,13.0,1.0,0.0,99.16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
5.26,2255.0,17.95,0.0,16.0,1.0,0.0,100.07,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
220.36,2114.0,12.22,2.0,22.0,0.0,0.0,216.31,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
444.05,2378.0,9.62,2.0,15.0,0.0,0.0,351.41,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.74,1517.0,18.52,1.0,6.0,0.0,0.0,105.77,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
12.86,1095.0,4.03,3.0,15.0,0.0,0.0,253.75,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
361.79,2460.0,40.03,0.0,19.0,0.0,0.0,89.86,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212.49,610.0,12.21,2.0,20.0,0.0,0.0,187.42,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
296.22,1089.0,3.44,3.0,12.0,0.0,0.0,357.61,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
140.77,2140.0,13.26,1.0,9.0,0.0,0.0,361.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
237.57,2233.0,12.73,3.0,10.0,0.0,1.0,191.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
523.08,2233.0,9.61,3.0,7.0,0.0,0.0,213.82,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
299.43,1832.0,12.11,4.0,5.0,0.0,0.0,612.38,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
69.23,3122.0,11.75,3.0,19.0,0.0,0.0,101.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
418.68,1968.0,0.23,0.0,22.0,0.0,0.0,94.18,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
188.82,1120.0,21.13,0.0,8.0,1.0,0.0,422.1,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.13,3554.0,8.91,1.0,14.0,0.0,0.0,531.36,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
96.65,33.0,3.43,1.0,23.0,0.0,0.0,95.73,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
77.98,2038.0,25.92,1.0,8.0,0.0,0.0,241.35,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
181.63,3493.0,20.99,3.0,17.0,0.0,0.0,173.11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
426.97,2192.0,25.06,1.0,19.0,0.0,0.0,176.49,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
350.02,664.0,15.91,1.0,16.0,0.0,0.0,116.16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117.61,2434.0,2.97,2.0,12.0,0.0,1.0,177.8,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
278.7,1792.0,1.34,3.0,21.0,0.0,1.0,352.02,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131.98,23.0,10.49,1.0,8.0,0.0,0.0,429.72,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
157.31,1405.0,0.71,1.0,18.0,0.0,0.0,445.99,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
252.56,2782.0,5.04,2.0,5.0,0.0,0.0,121.55,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.49,1409.0,20.07,3.0,1.0,0.0,0.0,196.65,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
168.75,1804.0,36.07,5.0,19.0,0.0,0.0,175.65,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
170.71,199.0,15.12,1.0,10.0,0.0,0.0,524.02,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
105.44,390.0,102.29,1.0,16.0,0.0,0.0,196.91,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
275.61,108.0,1.81,2.0,9.0,0.0,0.0,230.14,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
277.36,565.0,13.59,1.0,11.0,0.0,0.0,376.98,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
84.74,3459.0,11.52,4.0,10.0,0.0,0.0,51.58,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
59.26,841.0,7.78,1.0,13.0,0.0,0.0,262.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
190.42,2215.0,10.25,2.0,6.0,1.0,0.0,138.49,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
93.52,703.0,23.29,3.0,4.0,0.0,0.0,310.56,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
142.58,367.0,14.69,1.0,5.0,1.0,0.0,174.04,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
4.28,1168.0,12.13,5.0,14.0,0.0,0.0,477.26,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
169.39,2773.0,1.89,2.0,13.0,0.0,0.0,277.21,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
148.25,1477.0,0.97,2.0,23.0,0.0,0.0,303.92,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
63.91,1214.0,75.8,2.0,17.0,0.0,0.0,158.07,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
335.85,788.0,5.35,1.0,6.0,0.0,0.0,252.38,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
145.28,2007.0,10.56,5.0,4.0,0.0,0.0,184.1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208.78,317.0,22.34,0.0,4.0,1.0,0.0,383.15,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
323.38,2185.0,20.53,6.0,6.0,0.0,0.0,130.39,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
288.5,227.0,17.75,2.0,18.0,0.0,0.0,132.66,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47.6,1994.0,5.67,5.0,15.0,0.0,0.0,122.03,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
216.39,1153.0,0.02,2.0,6.0,0.0,0.0,497.3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103.92,3195.0,6.18,1.0,16.0,0.0,0.0,423.32,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
403.64,402.0,51.39,1.0,5.0,0.0,0.0,111.97,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
600.37,3512.0,0.62,5.0,2.0,1.0,1.0,158.27,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
440.94,247.0,2.35,2.0,9.0,0.0,0.0,347.8,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
330.76,2391.0,8.35,2.0,1.0,0.0,0.0,266.77,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
183.2,3255.0,13.16,1.0,19.0,0.0,0.0,125.72,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
350.88,2117.0,2.81,2.0,11.0,0.0,0.0,393.06,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
32.14,340.0,0.83,1.0,14.0,0.0,1.0,137.73,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
114.55,3317.0,10.47,1.0,20.0,0.0,0.0,143.66,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
279.58,3371.0,32.79,0.0,17.0,0.0,0.0,138.25,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.16,3593.0,4.45,1.0,5.0,0.0,0.0,355.45,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
73.65,2124.0,11.77,3.0,9.0,0.0,0.0,142.58,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
274.42,2206.0,11.33,1.0,23.0,0.0,0.0,317.76,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
499.91,3509.0,39.95,1.0,11.0,0.0,0.0,219.74,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
470.39,1100.0,53.28,4.0,23.0,0.0,0.0,403.39,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.11,420.0,11.52,2.0,13.0,0.0,0.0,79.31,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
559.85,3444.0,10.99,0.0,14.0,0.0,0.0,276.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
134.7,1267.0,23.02,2.0,14.0,0.0,1.0,181.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
220.26,708.0,32.28,0.0,23.0,1.0,0.0,72.08,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
389.78,2368.0,9.55,4.0,14.0,0.0,0.0,313.16,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
16.36,1128.0,4.82,0.0,9.0,0.0,0.0,130.49,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
210.52,1433.0,16.81,2.0,10.0,0.0,0.0,291.1,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
91.16,680.0,30.1,4.0,12.0,0.0,1.0,239.6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
148.91,2280.0,30.07,2.0,5.0,0.0,0.0,275.56,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
389.69,1004.0,1.35,3.0,16.0,0.0,0.0,273.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
133.94,3404.0,11.1,4.0,8.0,0.0,0.0,265.52,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
183.81,2263.0,41.23,4.0,1.0,0.0,0.0,120.97,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
191.63,2773.0,10.6,1.0,9.0,1.0,0.0,106.51,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
317.28,452.0,4.45,2.0,18.0,0.0,0.0,350.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
372.89,3258.0,22.73,3.0,18.0,0.0,0.0,325.53,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
242.99,3354.0,9.48,2.0,22.0,0.0,0.0,34.28,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144.88,1200.0,29.66,1.0,22.0,0.0,0.0,87.84,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
229.29,3618.0,14.75,2.0,13.0,0.0,0.0,313.47,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139.69,2488.0,21.42,3.0,13.0,0.0,0.0,500.87,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
591.77,316.0,2.54,2.0,5.0,0.0,0.0,84.52,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
184.15,1166.0,4.51,0.0,22.0,0.0,0.0,149.96,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
433.16,1047.0,3.84,1.0,3.0,0.0,0.0,421.4,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
435.03,555.0,18.98,2.0,23.0,0.0,0.0,223.57,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
243.85,2877.0,1.51,1.0,5.0,0.0,0.0,345.72,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
266.8,1280.0,57.9,1.0,21.0,0.0,0.0,307.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267.54,2610.0,42.25,1.0,4.0,0.0,0.0,328.6,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
306.27,1238.0,4.42,2.0,17.0,0.0,0.0,198.73,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
69.86,2947.0,1.44,2.0,20.0,0.0,0.0,337.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
773.33,1080.0,2.87,3.0,17.0,0.0,0.0,76.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226.89,1711.0,10.65,0.0,3.0,0.0,0.0,209.6,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
498.12,2244.0,33.0,2.0,22.0,0.0,0.0,129.56,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
230.21,2940.0,7.07,0.0,23.0,1.0,1.0,178.77,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
240.33,2552.0,19.27,1.0,15.0,1.0,0.0,243.74,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
120.83,123.0,9.4,2.0,18.0,0.0,1.0,297.32,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
136.38,3189.0,22.03,0.0,10.0,0.0,1.0,279.27,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
26.76,2344.0,1.26,1.0,17.0,0.0,0.0,97.56,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
678.62,1568.0,6.59,1.0,23.0,0.0,0.0,364.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
442.83,2281.0,0.88,2.0,14.0,0.0,0.0,210.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
120.45,30.0,27.09,2.0,6.0,0.0,0.0,204.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
213.57,1125.0,8.71,1.0,1.0,0.0,0.0,243.99,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
309.37,2396.0,16.3,3.0,16.0,0.0,0.0,120.15,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.55,2696.0,3.13,1.0,17.0,0.0,0.0,311.47,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
110.61,3591.0,11.73,2.0,19.0,0.0,0.0,326.33,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
191.7,2627.0,44.2,1.0,9.0,0.0,0.0,230.07,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
521.83,354.0,99.77,1.0,17.0,1.0,0.0,127.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
117.41,1076.0,13.48,1.0,2.0,0.0,0.0,247.16,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
315.55,3073.0,8.26,3.0,18.0,0.0,0.0,135.22,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
655.45,303.0,4.12,3.0,19.0,0.0,0.0,464.12,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
446.53,1766.0,0.18,1.0,6.0,0.0,0.0,303.36,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
67.17,1499.0,21.74,1.0,8.0,0.0,0.0,110.46,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
140.27,655.0,12.64,1.0,19.0,0.0,0.0,379.52,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
192.7,2075.0,4.43,0.0,14.0,0.0,0.0,342.1,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
103.5,660.0,2.52,2.0,12.0,1.0,0.0,147.01,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
397.68,804.0,5.93,4.0,3.0,0.0,0.0,116.46,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
60.58,2349.0,3.1,3.0,19.0,0.0,1.0,181.44,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
119.64,1000.0,50.07,2.0,3.0,0.0,0.0,162.85,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
264.79,2917.0,31.47,1.0,10.0,0.0,0.0,148.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
204.44,1406.0,10.25,2.0,10.0,0.0,0.0,227.94,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
102.22,3369.0,5.02,2.0,17.0,0.0,0.0,15.17,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
560.98,3493.0,23.92,4.0,1.0,0.0,0.0,130.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
80.11,888.0,10.51,2.0,0.0,0.0,0.0,65.58,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
358.46,586.0,20.76,1.0,14.0,0.0,0.0,600.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
298.97,645.0,5.41,3.0,8.0,0.0,0.0,241.71,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
311.88,1032.0,30.86,3.0,1.0,0.0,0.0,331.93,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
43.44,3567.0,7.28,3.0,18.0,1.0,0.0,61.55,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
194.44,3480.0,14.54,2.0,12.0,1.0,1.0,239.61,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246.82,1972.0,4.47,2.0,14.0,0.0,0.0,343.67,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
274.42,1384.0,16.15,3.0,8.0,0.0,1.0,238.76,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176.78,3094.0,7.65,7.0,5.0,0.0,0.0,114.23,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
316.9,511.0,6.43,4.0,7.0,0.0,0.0,15.04,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184.75,993.0,3.56,2.0,21.0,0.0,0.0,44.81,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
97.78,3387.0,27.58,3.0,18.0,0.0,0.0,318.19,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
